6 69 F 69 6 BQ 10
6 56 F 56 6 BD 8
6 39 F 39 6 AM 8
6 11 F 11 6 K 2
6 76 F 76 6 BX 7
6 60 F 60 6 BH 4
6 66 F 66 6 BN 1
6 91 F 91 6 CM 10
6 21 F 21 6 U 3
6 61 F 61 6 BI 4
6 48 F 48 6 AV 5
6 89 F 89 6 CK 1
6 84 F 84 6 CF 2
6 10 F 10 6 J 4
6 57 F 57 6 BE 7
6 86 F 86 6 CH 1
6 41 F 41 6 AO 1
6 4 F 4 6 D 7
6 5 F 5 6 E 1
6 20 F 20 6 T 2
6 14 F 14 6 N 8
6 52 F 52 6 AZ 5
6 62 F 62 6 BJ 2
6 26 F 26 6 Z 10
6 46 F 46 6 AT 3
7 81 G 81 7 CC 1
7 27 G 27 7 AA 10
7 58 G 58 7 BF 4
7 74 G 74 7 BV 6
7 100 G 100 7 CV 7
7 84 G 84 7 CF 9
7 50 G 50 7 AX 5
7 93 G 93 7 CO 7
7 95 G 95 7 CQ 4
7 14 G 14 7 N 3
7 89 G 89 7 CK 8
7 6 G 6 7 F 7
7 22 G 22 7 V 8
7 54 G 54 7 BB 6
7 42 G 42 7 AP 8
7 78 G 78 7 BZ 2
7 61 G 61 7 BI 9
7 57 G 57 7 BE 3
7 13 G 13 7 M 6
7 88 G 88 7 CJ 10
7 60 G 60 7 BH 10
7 18 G 18 7 R 2
7 53 G 53 7 BA 3
7 52 G 52 7 AZ 9
7 4 G 4 7 D 5
7 35 G 35 7 AI 1
7 55 G 55 7 BC 8
7 92 G 92 7 CN 10
7 64 G 64 7 BL 2
7 3 G 3 7 C 2
7 76 G 76 7 BX 10
7 47 G 47 7 AU 1
7 85 G 85 7 CG 1
7 24 G 24 7 X 10
7 15 G 15 7 O 10
7 2 G 2 7 B 9
7 87 G 87 7 CI 2
7 37 G 37 7 AK 6
7 23 G 23 7 W 6
7 77 G 77 7 BY 2
7 71 G 71 7 BS 10
7 83 G 83 7 CE 9
7 17 G 17 7 Q 7
7 75 G 75 7 BW 6
7 36 G 36 7 AJ 7
7 90 G 90 7 CL 10
7 41 G 41 7 AO 8
7 63 G 63 7 BK 3
7 19 G 19 7 S 3
7 67 G 67 7 BO 4
7 33 G 33 7 AG 2
7 40 G 40 7 AN 5
7 10 G 10 7 J 8
7 20 G 20 7 T 9
7 86 G 86 7 CH 7
7 43 G 43 7 AQ 2
7 25 G 25 7 Y 8
7 38 G 38 7 AL 5
7 49 G 49 7 AW 9
7 1 G 1 7 A 4
7 9 G 9 7 I 2
7 70 G 70 7 BR 1
7 39 G 39 7 AM 3
7 82 G 82 7 CD 3
7 11 G 11 7 K 1
7 80 G 80 7 CB 6
7 29 G 29 7 AC 4
7 59 G 59 7 BG 3
8 42 H 42 8 AP 3
8 50 H 50 8 AX 3
8 32 H 32 8 AF 1
8 1 H 1 8 A 7
8 46 H 46 8 AT 1
8 34 H 34 8 AH 10
8 98 H 98 8 CT 2
8 47 H 47 8 AU 2
8 95 H 95 8 CQ 7
8 64 H 64 8 BL 5
8 37 H 37 8 AK 6
8 59 H 59 8 BG 2
8 49 H 49 8 AW 7
8 79 H 79 8 CA 4
8 18 H 18 8 R 9
8 10 H 10 8 J 9
8 7 H 7 8 G 9
8 75 H 75 8 BW 2
8 3 H 3 8 C 10
8 12 H 12 8 L 1
8 85 H 85 8 CG 4
8 14 H 14 8 N 7
8 25 H 25 8 Y 1
8 35 H 35 8 AI 6
8 71 H 71 8 BS 4
8 6 H 6 8 F 10
8 11 H 11 8 K 7
8 100 H 100 8 CV 8
8 5 H 5 8 E 4
8 17 H 17 8 Q 5
8 62 H 62 8 BJ 4
8 53 H 53 8 BA 2
8 36 H 36 8 AJ 5
8 93 H 93 8 CO 6
8 80 H 80 8 CB 9
8 27 H 27 8 AA 1
8 41 H 41 8 AO 9
8 72 H 72 8 BT 8
8 40 H 40 8 AN 1
8 57 H 57 8 BE 2
8 38 H 38 8 AL 10
8 83 H 83 8 CE 1
8 29 H 29 8 AC 1
8 81 H 81 8 CC 1
8 61 H 61 8 BI 6
8 86 H 86 8 CH 9
8 65 H 65 8 BM 5
8 73 H 73 8 BU 8
8 33 H 33 8 AG 9
8 68 H 68 8 BP 4
8 88 H 88 8 CJ 4
8 45 H 45 8 AS 6
8 16 H 16 8 P 9
8 90 H 90 8 CL 6
8 56 H 56 8 BD 9
8 92 H 92 8 CN 1
8 82 H 82 8 CD 1
8 54 H 54 8 BB 4
8 48 H 48 8 AV 3
8 19 H 19 8 S 9
8 31 H 31 8 AE 2
8 21 H 21 8 U 7
8 78 H 78 8 BZ 2
8 30 H 30 8 AD 10
8 52 H 52 8 AZ 6
8 84 H 84 8 CF 6
8 76 H 76 8 BX 4
8 74 H 74 8 BV 10
8 66 H 66 8 BN 2
8 15 H 15 8 O 3
8 77 H 77 8 BY 4
8 70 H 70 8 BR 8
8 51 H 51 8 AY 9
9 75 I 75 9 BW 9
9 81 I 81 9 CC 8
9 39 I 39 9 AM 10
9 63 I 63 9 BK 9
9 82 I 82 9 CD 8
9 84 I 84 9 CF 5
9 5 I 5 9 E 1
9 64 I 64 9 BL 2
9 45 I 45 9 AS 7
9 11 I 11 9 K 9
9 71 I 71 9 BS 8
9 79 I 79 9 CA 8
9 41 I 41 9 AO 5
9 36 I 36 9 AJ 6
9 68 I 68 9 BP 9
9 67 I 67 9 BO 5
9 33 I 33 9 AG 8
9 48 I 48 9 AV 3
9 23 I 23 9 W 8
9 10 I 10 9 J 4
9 12 I 12 9 L 9
9 92 I 92 9 CN 3
9 66 I 66 9 BN 6
9 46 I 46 9 AT 8
9 90 I 90 9 CL 6
9 49 I 49 9 AW 1
9 28 I 28 9 AB 2
9 21 I 21 9 U 4
9 42 I 42 9 AP 5
9 57 I 57 9 BE 1
9 76 I 76 9 BX 6
9 1 I 1 9 A 10
9 99 I 99 9 CU 9
9 47 I 47 9 AU 8
9 58 I 58 9 BF 3
9 34 I 34 9 AH 1
9 70 I 70 9 BR 10
9 53 I 53 9 BA 1
9 87 I 87 9 CI 6
9 31 I 31 9 AE 4
9 37 I 37 9 AK 4
9 3 I 3 9 C 7
9 32 I 32 9 AF 8
9 6 I 6 9 F 9
9 13 I 13 9 M 9
9 19 I 19 9 S 8
9 2 I 2 9 B 9
9 55 I 55 9 BC 9
9 93 I 93 9 CO 8
9 20 I 20 9 T 4
9 74 I 74 9 BV 5
9 72 I 72 9 BT 7
9 22 I 22 9 V 7
9 73 I 73 9 BU 5
9 89 I 89 9 CK 8
9 78 I 78 9 BZ 2
9 44 I 44 9 AR 6
9 35 I 35 9 AI 2
9 77 I 77 9 BY 3
9 100 I 100 9 CV 7
9 38 I 38 9 AL 4
9 65 I 65 9 BM 3
9 85 I 85 9 CG 6
10 43 J 43 10 AQ 9
10 99 J 99 10 CU 4
10 72 J 72 10 BT 1
10 52 J 52 10 AZ 7
10 42 J 42 10 AP 9
10 67 J 67 10 BO 6
10 13 J 13 10 M 10
10 97 J 97 10 CS 1
10 7 J 7 10 G 10
10 11 J 11 10 K 5
10 82 J 82 10 CD 4
10 87 J 87 10 CI 5
10 49 J 49 10 AW 1
10 25 J 25 10 Y 9
10 31 J 31 10 AE 2
10 85 J 85 10 CG 7
10 54 J 54 10 BB 5
10 66 J 66 10 BN 2
10 32 J 32 10 AF 1
10 40 J 40 10 AN 10
10 5 J 5 10 E 2
10 69 J 69 10 BQ 5
10 65 J 65 10 BM 2
10 37 J 37 10 AK 10
10 28 J 28 10 AB 4
10 22 J 22 10 V 5
10 93 J 93 10 CO 2
10 56 J 56 10 BD 2
10 15 J 15 10 O 4
10 74 J 74 10 BV 4
10 2 J 2 10 B 10
10 95 J 95 10 CQ 5
10 4 J 4 10 D 1
10 68 J 68 10 BP 2
10 33 J 33 10 AG 10
10 1 J 1 10 A 1
10 91 J 91 10 CM 2
10 17 J 17 10 Q 7
10 41 J 41 10 AO 3
10 79 J 79 10 CA 1
10 27 J 27 10 AA 7
10 60 J 60 10 BH 9
10 30 J 30 10 AD 4
10 100 J 100 10 CV 5
10 19 J 19 10 S 3
10 94 J 94 10 CP 7
10 23 J 23 10 W 5
10 6 J 6 10 F 2
10 48 J 48 10 AV 8
10 47 J 47 10 AU 2
10 57 J 57 10 BE 5
10 44 J 44 10 AR 2
10 86 J 86 10 CH 6
10 18 J 18 10 R 1
10 51 J 51 10 AY 10
10 61 J 61 10 BI 9
10 34 J 34 10 AH 5
10 26 J 26 10 Z 6
10 75 J 75 10 BW 5
10 14 J 14 10 N 8
10 98 J 98 10 CT 10
10 35 J 35 10 AI 4
10 73 J 73 10 BU 10
10 46 J 46 10 AT 2
10 77 J 77 10 BY 4
11 69 K 69 11 BQ 2
11 26 K 26 11 Z 2
11 12 K 12 11 L 3
11 85 K 85 11 CG 6
11 41 K 41 11 AO 3
11 10 K 10 11 J 8
11 82 K 82 11 CD 1
11 100 K 100 11 CV 7
11 94 K 94 11 CP 2
11 52 K 52 11 AZ 2
11 53 K 53 11 BA 5
11 98 K 98 11 CT 8
11 51 K 51 11 AY 5
11 87 K 87 11 CI 7
11 67 K 67 11 BO 3
11 99 K 99 11 CU 4
11 58 K 58 11 BF 7
11 37 K 37 11 AK 6
11 86 K 86 11 CH 3
11 21 K 21 11 U 3
11 65 K 65 11 BM 1
11 57 K 57 11 BE 3
11 39 K 39 11 AM 10
11 16 K 16 11 P 2
11 29 K 29 11 AC 4
11 14 K 14 11 N 5
11 43 K 43 11 AQ 5
11 15 K 15 11 O 3
11 27 K 27 11 AA 2
11 49 K 49 11 AW 3
11 18 K 18 11 R 8
11 23 K 23 11 W 8
11 44 K 44 11 AR 1
11 61 K 61 11 BI 8
11 19 K 19 11 S 8
11 17 K 17 11 Q 4
11 47 K 47 11 AU 6
11 48 K 48 11 AV 1
11 28 K 28 11 AB 7
11 25 K 25 11 Y 3
11 89 K 89 11 CK 5
11 80 K 80 11 CB 8
11 73 K 73 11 BU 2
11 24 K 24 11 X 9
11 32 K 32 11 AF 5
11 91 K 91 11 CM 1
11 95 K 95 11 CQ 4
11 66 K 66 11 BN 1
11 63 K 63 11 BK 6
11 93 K 93 11 CO 7
11 50 K 50 11 AX 6
11 4 K 4 11 D 3
11 13 K 13 11 M 9
11 81 K 81 11 CC 5
11 78 K 78 11 BZ 4
11 2 K 2 11 B 5
11 83 K 83 11 CE 6
11 90 K 90 11 CL 2
11 54 K 54 11 BB 2
11 75 K 75 11 BW 1
11 71 K 71 11 BS 1
11 79 K 79 11 CA 3
11 8 K 8 11 H 6
11 1 K 1 11 A 8
11 55 K 55 11 BC 9
11 35 K 35 11 AI 3
11 7 K 7 11 G 3
11 31 K 31 11 AE 10
11 45 K 45 11 AS 5
11 3 K 3 11 C 6
11 92 K 92 11 CN 4
11 38 K 38 11 AL 2
11 62 K 62 11 BJ 7
11 9 K 9 11 I 2
11 34 K 34 11 AH 2
11 68 K 68 11 BP 8
11 96 K 96 11 CR 4
11 40 K 40 11 AN 1
11 22 K 22 11 V 1
12 25 L 25 12 Y 10
12 52 L 52 12 AZ 4
12 29 L 29 12 AC 10
12 1 L 1 12 A 9
12 7 L 7 12 G 1
12 43 L 43 12 AQ 4
12 77 L 77 12 BY 4
12 26 L 26 12 Z 2
12 90 L 90 12 CL 8
12 9 L 9 12 I 9
12 44 L 44 12 AR 6
12 80 L 80 12 CB 1
12 14 L 14 12 N 5
12 97 L 97 12 CS 10
12 6 L 6 12 F 6
12 95 L 95 12 CQ 8
12 15 L 15 12 O 5
12 60 L 60 12 BH 4
12 61 L 61 12 BI 2
12 3 L 3 12 C 4
12 84 L 84 12 CF 4
12 53 L 53 12 BA 9
12 11 L 11 12 K 2
12 45 L 45 12 AS 3
12 21 L 21 12 U 9
12 69 L 69 12 BQ 7
12 59 L 59 12 BG 9
12 100 L 100 12 CV 7
12 41 L 41 12 AO 10
12 38 L 38 12 AL 9
12 34 L 34 12 AH 10
12 32 L 32 12 AF 8
12 49 L 49 12 AW 9
12 57 L 57 12 BE 5
12 79 L 79 12 CA 3
12 96 L 96 12 CR 5
12 40 L 40 12 AN 7
12 92 L 92 12 CN 8
12 37 L 37 12 AK 8
12 17 L 17 12 Q 1
12 19 L 19 12 S 9
12 5 L 5 12 E 3
12 72 L 72 12 BT 2
12 33 L 33 12 AG 7
12 78 L 78 12 BZ 3
12 23 L 23 12 W 5
12 87 L 87 12 CI 10
12 4 L 4 12 D 3
12 36 L 36 12 AJ 3
12 42 L 42 12 AP 9
12 50 L 50 12 AX 5
12 54 L 54 12 BB 10
12 8 L 8 12 H 8
12 63 L 63 12 BK 5
12 48 L 48 12 AV 8
12 18 L 18 12 R 3
12 83 L 83 12 CE 2
12 76 L 76 12 BX 2
12 86 L 86 12 CH 1
12 65 L 65 12 BM 10
12 89 L 89 12 CK 8
12 85 L 85 12 CG 4
12 55 L 55 12 BC 10
12 74 L 74 12 BV 1
12 20 L 20 12 T 2
12 35 L 35 12 AI 9
12 81 L 81 12 CC 8
12 98 L 98 12 CT 10
12 58 L 58 12 BF 1
12 30 L 30 12 AD 7
12 82 L 82 12 CD 8
12 24 L 24 12 X 7
12 70 L 70 12 BR 4
12 68 L 68 12 BP 4
13 1 M 1 13 A 2
13 44 M 44 13 AR 4
13 12 M 12 13 L 1
13 56 M 56 13 BD 4
13 100 M 100 13 CV 7
13 79 M 79 13 CA 6
13 70 M 70 13 BR 7
13 69 M 69 13 BQ 4
13 42 M 42 13 AP 4
13 50 M 50 13 AX 7
13 8 M 8 13 H 1
13 29 M 29 13 AC 6
13 82 M 82 13 CD 1
13 57 M 57 13 BE 2
13 84 M 84 13 CF 9
13 71 M 71 13 BS 3
13 86 M 86 13 CH 1
13 80 M 80 13 CB 10
13 60 M 60 13 BH 7
13 5 M 5 13 E 9
13 64 M 64 13 BL 9
13 97 M 97 13 CS 5
13 23 M 23 13 W 4
13 55 M 55 13 BC 10
13 6 M 6 13 F 7
13 14 M 14 13 N 3
13 73 M 73 13 BU 5
13 43 M 43 13 AQ 7
13 62 M 62 13 BJ 1
13 41 M 41 13 AO 10
13 98 M 98 13 CT 6
13 22 M 22 13 V 2
13 52 M 52 13 AZ 8
13 45 M 45 13 AS 4
13 81 M 81 13 CC 1
13 19 M 19 13 S 3
13 85 M 85 13 CG 10
13 11 M 11 13 K 5
13 74 M 74 13 BV 2
13 91 M 91 13 CM 3
13 49 M 49 13 AW 8
13 17 M 17 13 Q 6
13 68 M 68 13 BP 2
13 95 M 95 13 CQ 1
13 99 M 99 13 CU 9
13 37 M 37 13 AK 2
13 16 M 16 13 P 10
13 28 M 28 13 AB 6
13 4 M 4 13 D 1
13 36 M 36 13 AJ 9
13 21 M 21 13 U 8
13 76 M 76 13 BX 10
13 39 M 39 13 AM 8
13 78 M 78 13 BZ 10
13 9 M 9 13 I 4
13 93 M 93 13 CO 9
13 94 M 94 13 CP 7
13 47 M 47 13 AU 5
13 75 M 75 13 BW 2
13 33 M 33 13 AG 10
13 35 M 35 13 AI 6
13 30 M 30 13 AD 6
13 87 M 87 13 CI 5
13 7 M 7 13 G 8
13 27 M 27 13 AA 1
13 89 M 89 13 CK 8
13 67 M 67 13 BO 9
13 18 M 18 13 R 3
13 90 M 90 13 CL 8
13 15 M 15 13 O 6
13 51 M 51 13 AY 5
14 93 N 93 14 CO 2
14 34 N 34 14 AH 4
14 87 N 87 14 CI 9
14 46 N 46 14 AT 5
14 56 N 56 14 BD 5
14 11 N 11 14 K 9
14 22 N 22 14 V 10
14 58 N 58 14 BF 5
14 81 N 81 14 CC 8
14 13 N 13 14 M 9
14 61 N 61 14 BI 5
14 24 N 24 14 X 9
14 73 N 73 14 BU 5
14 74 N 74 14 BV 4
14 71 N 71 14 BS 2
14 41 N 41 14 AO 6
14 63 N 63 14 BK 10
14 57 N 57 14 BE 8
14 1 N 1 14 A 10
14 38 N 38 14 AL 2
14 66 N 66 14 BN 10
14 83 N 83 14 CE 7
14 84 N 84 14 CF 3
14 31 N 31 14 AE 2
14 69 N 69 14 BQ 4
14 4 N 4 14 D 7
14 33 N 33 14 AG 2
14 72 N 72 14 BT 6
14 17 N 17 14 Q 8
14 49 N 49 14 AW 7
14 95 N 95 14 CQ 3
14 54 N 54 14 BB 5
14 62 N 62 14 BJ 6
14 35 N 35 14 AI 7
14 98 N 98 14 CT 10
14 44 N 44 14 AR 8
14 15 N 15 14 O 4
14 8 N 8 14 H 3
14 70 N 70 14 BR 9
14 32 N 32 14 AF 10
14 86 N 86 14 CH 7
14 19 N 19 14 S 4
14 26 N 26 14 Z 6
14 21 N 21 14 U 1
14 28 N 28 14 AB 10
14 20 N 20 14 T 3
14 45 N 45 14 AS 7
14 97 N 97 14 CS 5
